ID,City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Lower_Age,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response
398,2,463,1,0,50,0,2,15,3.0,18,9.822928044677711,1
399,1,410,1,0,27,0,2,1,3.0,16,9.00380808646717,0
400,2,1834,1,0,52,0,0,10,1.0,3,9.471010895181113,0
401,9,1022,0,0,37,0,3,2,4.0,17,9.495519314209846,0
402,2,2613,0,0,59,0,0,15,3.0,17,9.575677688993569,0
403,2,3839,0,1,52,1,1,9,3.0,16,10.072090437189145,0
404,2,412,0,1,65,0,0,1,3.0,22,10.140297294614152,0
405,9,103,1,0,24,0,0,1,4.0,17,8.354203562921775,1
406,9,2712,0,1,28,0,1,14,2.0,12,10.19889967104982,1
407,2,2768,0,0,68,0,0,15,3.0,3,9.884100838735938,1
408,7,961,0,0,33,0,1,10,3.0,5,9.184406989949679,0
409,16,309,1,0,23,0,1,1,3.0,8,8.906528917594517,0
410,6,536,0,1,30,1,0,3,3.0,22,9.111624399037025,0
411,1,1101,0,1,69,1,2,15,3.0,19,10.019437798548083,0
412,16,3126,1,0,25,0,2,2,3.0,10,9.027618735160889,0
413,34,67,0,1,18,0,3,3,4.0,6,9.937502431123406,0
414,4,628,0,0,44,0,0,1,4.0,18,9.285633356011614,0
415,19,988,0,0,65,0,1,1,1.0,1,9.806425839692997,0
416,19,2111,0,0,68,0,1,11,3.0,2,9.762845222733661,0
417,27,1176,1,0,23,0,0,3,3.0,14,8.863332833439587,0
418,19,744,0,1,56,1,0,1,1.0,19,10.098972095856363,0
419,10,29,1,0,51,0,1,4,1.0,18,9.559587800086119,0
420,7,2829,1,0,19,0,0,1,4.0,22,7.984803389734406,0
421,6,167,1,0,35,0,0,1,1.0,15,9.114710140960932,0
422,7,3453,1,0,22,0,0,1,4.0,22,8.285513309079741,1
423,7,1497,1,0,61,0,0,2,3.0,15,9.481283120423665,1
424,9,1788,0,0,50,0,0,2,3.0,22,9.68781601606062,1
425,11,750,0,1,16,0,1,1,3.0,14,9.762292583869085,0
426,6,824,1,0,24,0,0,3,2.0,13,8.13739583005665,0
427,11,53,1,0,24,0,2,2,3.0,21,8.466320861042481,0
428,1,62,1,0,31,0,0,3,3.0,22,8.847934753328465,0
429,2,2853,0,0,61,0,1,15,3.0,18,9.660013734748668,1
430,2,107,1,1,21,0,0,1,4.0,14,9.287523610646833,1
431,3,42,0,0,40,0,2,5,1.0,19,9.477309402830421,0
432,4,1472,0,0,38,0,0,14,3.0,6,9.320091235935301,0
433,3,835,0,0,47,0,0,1,2.0,20,9.455636727931525,1
434,1,3055,0,1,19,0,0,7,3.0,5,9.883386880829125,0
435,5,3123,1,0,36,0,1,2,1.0,19,9.40951904583656,0
436,1,578,0,1,17,0,0,7,1.0,22,9.807857321520878,1
437,1,2026,0,1,53,1,2,15,3.0,8,10.151128575450725,0
438,1,527,1,0,23,0,0,3,3.0,18,9.123692565250511,0
439,1,1149,1,0,29,0,1,3,1.0,16,8.779557455883728,1
440,20,701,1,1,29,1,1,2,2.0,21,9.623773649733524,1
441,20,1893,1,0,28,0,1,1,3.0,22,9.227787285579904,0
442,11,98,1,0,57,0,0,2,2.0,17,9.856395945002278,0
443,9,358,1,0,40,0,0,1,3.0,18,9.587817443544179,0
444,19,1408,0,0,27,0,0,1,1.0,19,8.84937050375457,1
445,9,157,0,0,43,0,0,2,3.0,4,9.506139412529912,0
446,18,1773,0,0,54,0,1,7,1.0,19,9.334503014596605,0
447,13,1381,0,0,75,0,0,14,1.0,20,9.740733301234702,0
448,2,1986,0,1,62,1,1,15,3.0,3,10.275912806566092,1
449,6,1251,0,0,28,0,2,3,3.0,4,9.187685681411377,0
450,7,898,0,0,66,0,2,6,1.0,19,10.045507812556558,0
451,4,481,0,0,28,0,0,1,3.0,22,9.343996756788856,0
452,4,70,1,0,75,0,1,11,1.0,18,9.994059250720515,0
453,16,22,0,1,66,1,0,15,3.0,5,10.338356111013534,0
454,1,1289,1,0,69,0,0,1,3.0,13,9.717639785965615,0
455,8,5112,0,1,57,1,0,2,3.0,5,10.021270588192511,0
456,11,480,0,0,58,0,6,15,2.0,20,9.806425839692997,1
457,9,3760,1,0,40,0,3,2,4.0,2,8.958025443361693,0
458,22,3406,0,1,60,1,1,15,2.0,1,10.157199105416755,0
459,2,646,1,0,23,0,0,1,4.0,3,8.846496938558838,0
460,9,518,1,0,22,0,0,1,3.0,21,8.906528917594517,1
461,2,2613,1,1,38,1,0,8,3.0,11,9.596744977345605,0
462,2,746,1,0,48,0,5,4,2.0,2,9.58932460283475,1
463,3,2386,1,1,24,1,0,2,3.0,9,9.058214307897254,0
464,16,2573,1,0,49,0,0,7,1.0,13,9.528939547062684,0
465,2,5002,0,0,55,0,2,2,3.0,21,9.599676098154463,1
466,4,3202,1,0,26,0,0,4,3.0,21,8.794824928014517,0
467,11,1032,1,0,22,0,0,1,3.0,21,8.992184362173012,0
468,1,4160,0,0,56,0,1,13,3.0,22,9.867342105899775,0
469,7,961,0,0,51,0,0,13,1.0,19,9.223651386035854,0
470,29,1168,0,1,66,1,1,10,3.0,14,10.214964273553626,0
471,34,391,1,0,22,0,3,1,2.0,22,8.624791202014256,1
472,20,1893,1,1,56,1,0,1,3.0,18,10.319602416809538,0
473,11,3263,0,0,57,0,0,4,2.0,20,9.711721536914174,1
474,2,1373,1,0,22,0,0,1,4.0,22,8.5956346177228,1
475,1,2076,1,0,23,0,2,1,3.0,21,8.585225601808064,0
476,2,1804,1,0,46,0,1,1,4.0,17,9.664214619292034,0
477,16,1273,1,0,73,0,0,3,2.0,20,9.946355452763305,1
478,20,701,0,0,41,0,0,3,3.0,21,9.135616825780247,0
479,18,893,0,0,55,0,2,14,2.0,19,9.626943224494804,0
480,4,1622,0,0,49,0,1,12,3.0,7,9.581628028282761,0
481,19,4190,1,0,22,0,0,1,1.0,22,9.287301413112312,0
482,1,4125,1,0,23,0,0,2,2.0,16,9.26785427817679,1
483,4,2971,1,0,64,0,0,1,2.0,22,9.996613530525611,0
484,4,1202,0,1,44,0,3,1,3.0,2,10.190169124654325,0
485,22,2,1,0,21,0,0,1,3.0,14,8.147867129923947,1
486,1,879,1,0,22,0,4,1,1.0,22,8.969541885423252,0
487,23,80,1,0,31,0,0,1,1.0,13,8.91139510724569,0
488,1,313,0,1,25,1,0,4,3.0,20,9.816457993563025,0
489,8,4585,1,0,39,0,0,6,2.0,20,9.440022500129976,0
490,18,1917,1,0,23,0,5,1,1.0,22,9.21512888870798,0
491,29,112,0,1,47,1,3,1,1.0,6,9.796458979777604,0
492,1,869,0,1,58,1,0,4,3.0,19,9.84780569510885,0
493,4,1206,1,0,24,0,0,2,2.0,17,9.276876895776427,0
494,4,742,0,1,54,1,3,6,4.0,10,9.915020788349802,0
495,9,2005,0,1,55,1,4,1,4.0,17,9.949989386187548,0
496,7,127,1,0,39,0,0,2,2.0,13,8.774622220696997,0
497,9,10,0,0,73,0,0,8,3.0,4,9.960907043403614,0
498,22,2,1,0,52,0,1,1,3.0,21,9.610993923087126,0
499,14,1882,0,0,53,0,0,15,3.0,18,9.72913416539135,0
500,2,2452,1,0,75,0,1,4,3.0,21,9.819888528659815,0
501,18,1773,1,0,41,0,0,2,3.0,19,9.348710041240954,0
502,2,903,0,0,60,0,0,2,3.0,18,9.849242537683732,0
503,2,2995,0,0,53,0,2,1,4.0,17,9.708566960165658,0
504,13,2883,1,0,21,0,0,1,1.0,2,8.748304912379623,0
505,2,2065,0,0,56,0,1,4,3.0,22,9.7603097828598,1
506,14,4247,0,0,51,0,0,2,3.0,22,9.326522126265592,0
507,2,2729,1,0,30,0,0,4,2.0,13,8.961879012677683,0
508,9,2172,1,0,23,0,3,3,1.0,6,8.331345424845724,0
509,2,1564,0,0,25,0,3,1,4.0,3,9.440022500129976,0
510,7,919,0,0,57,0,0,2,3.0,15,9.549665677579801,1
511,7,274,0,1,19,1,5,5,1.0,19,9.459619396895018,0
512,1,888,1,0,22,0,5,1,4.0,19,8.24380842366528,1
513,2,1888,0,0,70,0,4,15,3.0,18,10.150191368259351,1
514,6,2391,0,0,33,0,1,2,2.0,16,9.10364563330522,1
515,19,2546,0,0,48,0,1,1,1.0,16,9.598048758495088,0
516,9,880,0,0,31,0,0,1,3.0,15,9.034318927730707,0
517,2,864,0,0,36,0,1,5,3.0,18,9.190137664658664,0
518,1,3033,0,0,64,0,2,3,1.0,19,9.779623565313742,0
519,13,402,0,0,57,0,0,15,1.0,16,9.459229639708807,1
520,3,857,0,0,46,0,3,2,3.0,14,9.578311275656766,0
521,9,66,1,0,32,0,3,1,1.0,22,9.396155818024393,0
522,1,606,0,1,74,1,3,6,4.0,18,10.413096436374223,0
523,10,3138,1,0,23,0,2,1,3.0,18,8.303504798872783,1
524,2,1892,1,0,23,0,0,2,3.0,11,8.248529124800218,0
525,13,34,0,0,43,0,0,3,2.0,21,9.370416319822818,0
526,4,4140,1,0,24,0,0,3,1.0,15,9.139059169971219,0
527,4,589,1,0,41,0,0,1,1.0,16,9.1958356857733,0
528,33,1874,1,0,30,0,0,3,2.0,1,8.847934753328465,0
529,3,2078,0,0,26,0,0,5,3.0,21,8.518791912779934,0
530,1,2576,1,0,28,0,0,7,2.0,20,9.416866617466955,1
531,17,1915,0,0,60,0,2,15,1.0,12,9.399140894867847,0
532,24,1782,0,0,56,0,5,2,1.0,1,9.730918287184851,0
533,15,2544,0,1,19,0,2,1,1.0,16,9.927838643399959,0
534,3,42,1,0,24,0,0,2,1.0,19,8.561018670956267,0
535,2,4937,0,0,46,0,0,15,2.0,13,9.351839934249883,0
536,7,1210,0,0,51,0,5,3,1.0,16,9.782674932319381,0
537,36,86,0,0,33,0,1,12,3.0,21,8.888480847722816,0
538,2,2145,1,0,31,0,1,5,3.0,18,9.42060129745938,0
539,19,714,0,0,71,0,0,15,2.0,17,9.699043078654404,0
540,15,3330,1,0,26,0,2,2,1.0,2,8.529911963824013,0
541,16,904,1,0,22,0,2,1,2.0,20,8.190354403763262,0
542,3,962,1,0,60,0,0,2,1.0,16,9.725795264125836,0
543,1,4529,1,0,64,0,1,7,3.0,18,9.959489742651412,0
544,16,5129,0,0,39,0,0,11,2.0,17,8.88016824790345,0
545,3,4260,1,0,45,0,3,5,2.0,20,9.390158798552019,0
546,23,111,1,0,18,0,2,1,3.0,18,9.127393451155257,0
547,11,407,0,1,40,0,3,6,4.0,16,10.04665239412889,0
548,4,1976,1,0,21,0,2,1,2.0,13,9.152711259139547,0
549,3,1217,0,1,26,0,1,5,4.0,17,10.147844500249535,1
550,24,222,0,1,39,1,2,15,2.0,20,9.934259211202882,0
551,7,619,0,0,75,0,0,15,4.0,22,9.941457483787756,0
552,1,1443,0,0,57,0,2,9,2.0,13,9.387649386946594,0
553,12,115,1,0,25,0,5,2,1.0,19,9.112948025967533,0
554,17,1671,1,0,19,0,0,1,2.0,22,9.215526898663482,0
555,9,1043,0,0,58,0,2,15,3.0,18,9.569970943740548,1
556,8,4471,1,0,24,0,1,4,1.0,1,9.102086786535928,0
557,3,3075,1,0,23,0,2,2,1.0,12,8.219864741912652,0
558,8,1843,0,0,74,0,1,13,3.0,12,9.9167985665958,0
559,9,3543,1,0,22,0,0,2,3.0,14,8.293049139768444,0
560,6,143,1,0,32,0,1,3,1.0,20,9.382611592916636,0
561,2,3528,1,0,23,0,0,1,3.0,18,9.325096609274372,1
562,2,706,0,0,43,0,1,2,3.0,11,9.558176367247711,1
563,1,1662,0,1,71,1,1,3,3.0,17,10.414729089798108,0
564,3,4024,1,0,23,0,0,3,3.0,18,8.88599431515281,0
565,3,281,1,0,26,0,0,4,3.0,21,9.328123407632566,0
566,2,1745,0,0,26,0,0,2,3.0,3,8.464635940677562,0
567,7,1080,0,1,16,1,7,1,3.0,21,9.575205683098613,0
568,1,709,0,1,53,1,3,2,3.0,7,10.017815738176214,0
569,2,4274,1,0,24,0,3,2,3.0,22,9.041685005946043,0
570,6,2609,0,0,69,0,1,4,3.0,9,9.661670735956298,1
571,1,1436,0,0,67,0,1,15,2.0,20,9.788076701024801,1
572,2,2168,0,0,44,0,4,2,3.0,18,9.458449669308141,1
573,27,1097,1,0,21,0,3,1,1.0,21,8.331345424845724,0
574,6,510,0,1,17,0,0,3,2.0,20,9.993035709177727,0
575,3,797,1,0,28,0,1,3,1.0,16,9.405084448768694,0
576,11,3436,1,0,61,0,0,6,1.0,20,9.768354878544631,0
577,5,5351,0,0,28,0,3,4,1.0,18,8.904901577935142,0
578,21,5524,0,1,22,1,2,1,4.0,15,9.137339479091693,1
579,3,1616,1,0,52,0,2,7,3.0,21,9.674828820533808,0
580,2,3632,0,0,43,0,1,6,3.0,14,9.108307646411031,0
581,17,420,0,0,26,0,0,1,1.0,1,8.858226439365012,0
582,20,317,1,0,21,0,0,1,4.0,10,8.518791912779934,0
583,4,262,0,0,72,0,2,15,3.0,6,9.928277721343347,0
584,10,147,0,0,27,0,0,1,3.0,22,9.1958356857733,0
585,7,935,0,0,42,0,3,3,2.0,15,9.518413134075697,0
586,1,450,1,0,21,0,1,1,4.0,22,8.341410211461865,1
587,2,2290,1,1,32,1,1,3,1.0,12,9.42294862137501,0
588,14,295,1,0,62,0,2,15,1.0,22,9.709295823171686,0
589,5,918,1,0,32,0,0,5,4.0,17,9.102086786535928,0
590,5,4397,1,0,39,0,1,7,3.0,19,9.23092700558457,0
591,2,2729,0,0,60,0,4,8,4.0,22,9.989298208949238,0
592,24,2159,1,0,34,0,1,1,3.0,14,9.166179476190413,0
593,27,1097,0,1,50,1,3,15,3.0,21,9.922348560177047,0
594,11,486,1,0,46,0,2,3,2.0,20,9.418329675518715,0
595,10,2945,1,0,27,0,2,4,2.0,18,8.561018670956267,0
596,18,2443,1,0,20,0,0,1,2.0,15,8.576216531865699,0
597,8,349,0,0,32,0,4,3,1.0,16,9.353401214816834,0
598,19,4929,1,0,23,0,0,1,3.0,22,8.293049139768444,0
599,1,2477,0,0,32,0,0,1,1.0,16,8.951051374025619,0
600,16,100,1,0,37,0,0,2,2.0,1,9.241257474610904,0
601,13,991,0,0,48,0,3,2,2.0,10,9.223059144383958,0
602,4,1703,1,0,41,0,1,1,3.0,21,9.371948887172596,0
603,3,1455,0,0,49,0,0,1,3.0,21,9.788974165747367,0
604,12,747,0,0,75,0,0,9,3.0,20,9.850930301797453,1
605,3,548,0,1,57,1,3,15,2.0,20,10.38591370178042,1
606,17,420,0,1,30,1,2,1,2.0,1,10.428547387529942,0
607,29,1281,1,0,61,0,0,4,3.0,6,9.623773649733524,0
608,1,3155,1,0,25,0,0,5,2.0,22,9.190137664658664,0
609,25,1641,1,0,31,0,0,4,1.0,17,8.699514748210191,0
610,14,4055,1,0,28,0,0,2,1.0,19,8.585225601808064,0
611,3,567,0,0,46,0,0,9,2.0,18,9.673319386284954,0
612,2,1227,1,0,28,0,0,6,1.0,21,9.066931788680826,0
613,1,284,0,0,71,0,1,5,3.0,5,10.00487016682473,0
614,15,1575,0,1,31,1,2,5,3.0,22,9.94578046472638,1
615,21,5164,0,0,59,0,0,15,3.0,14,9.589598387915172,0
616,29,501,0,0,22,0,0,2,3.0,6,8.551787836180736,0
617,26,829,1,0,51,0,1,1,3.0,12,9.598455841749233,0
618,10,1687,1,0,43,0,0,1,3.0,12,9.433483923290392,1
619,19,4644,0,0,55,0,2,3,3.0,16,9.422220731011683,0
620,1,15,1,0,28,0,0,3,1.0,19,9.12674134809987,1
621,28,3212,0,0,62,0,2,3,1.0,2,9.498822124598528,1
622,2,301,0,0,54,0,2,10,3.0,21,9.563388747859216,0
623,19,3476,0,0,24,0,0,1,3.0,22,9.20230820027892,0
624,3,2097,0,0,45,0,0,1,1.0,21,9.139059169971219,1
625,19,2020,0,0,55,0,1,2,1.0,1,9.61447125707121,0
626,2,1967,0,0,75,0,1,7,3.0,18,10.077272778307796,0
627,27,1520,1,1,26,1,1,7,1.0,16,9.74893679268753,1
628,1,32,0,0,57,0,0,3,1.0,12,9.571087015284968,0
629,2,1845,0,0,62,0,3,15,4.0,22,9.578726471842927,1
630,2,2548,1,0,38,0,1,5,3.0,3,8.9680140012452,0
631,6,1748,0,1,39,1,0,2,3.0,22,10.012808216445592,0
632,8,4171,0,0,45,0,1,15,3.0,1,9.325453179076687,0
633,2,14,0,1,37,1,1,9,3.0,21,9.564259522201116,0
634,5,1610,1,0,53,0,0,5,1.0,14,9.665737848832556,0
635,22,260,0,0,32,0,0,1,3.0,21,9.075207697984686,0
636,8,1578,0,0,62,0,1,6,3.0,14,9.520175249069098,1
637,1,2506,1,0,27,0,0,2,3.0,13,9.145908511816794,0
638,2,218,1,0,75,0,3,7,4.0,22,9.827470066112213,1
639,20,468,1,0,24,0,0,2,3.0,21,8.748304912379623,1
640,3,3719,0,0,39,0,0,2,1.0,2,8.886823846515187,0
641,1,704,0,0,22,0,0,1,4.0,22,8.245384468120747,0
642,15,3040,0,0,40,0,1,3,1.0,21,9.237177025929743,0
643,7,1743,0,0,42,0,1,15,2.0,20,9.39099387166944,1
644,10,224,0,1,17,0,1,6,4.0,22,10.233043066543942,1
645,2,2382,1,0,26,0,0,6,3.0,14,8.694502206386648,0
646,6,1258,1,0,38,0,0,1,3.0,8,9.307104040408491,1
647,5,2142,1,1,23,0,2,1,1.0,1,10.194439273855531,0
648,3,972,0,0,28,0,0,1,4.0,15,9.181940897454485,0
649,2,2018,1,0,34,0,1,5,3.0,22,9.448569560708433,1
650,18,4092,1,0,23,0,2,1,1.0,20,8.580731212220226,1
651,9,3087,1,0,59,0,2,15,3.0,22,9.725795264125836,1
652,15,1223,1,0,36,0,0,3,3.0,12,8.841014310483892,0
653,22,2354,0,0,55,0,3,2,2.0,21,9.549380736703105,0
654,16,2554,1,0,55,0,0,6,2.0,15,9.661925415697901,1
655,2,21,0,0,52,0,3,5,2.0,21,9.798349234412823,0
656,1,1662,1,0,59,0,3,1,4.0,17,9.705524299752216,1
657,1,89,1,0,23,0,0,2,4.0,16,8.550241045462437,0
658,22,242,0,1,55,1,3,4,4.0,22,9.867155463288725,1
659,6,1880,1,0,60,0,0,4,2.0,10,9.832528463595635,0
660,4,199,0,0,28,0,0,3,3.0,7,8.68777949199177,0
661,2,1734,1,0,26,0,0,3,4.0,11,9.27837278236801,0
662,4,3108,1,0,49,0,0,4,3.0,21,9.142489705068009,0
663,29,2067,1,0,48,0,0,4,2.0,17,9.610993923087126,0
664,10,1416,1,0,32,0,1,3,3.0,18,9.337853692275143,0
665,21,6107,0,0,44,0,2,12,3.0,14,9.379238908437996,0
666,5,1660,0,0,54,0,0,15,2.0,20,9.376532546840254,0
667,3,1691,0,0,22,0,2,2,4.0,17,8.523572798380277,1
668,3,2885,1,0,55,0,0,4,3.0,6,9.899479531138589,0
669,5,1477,0,0,38,0,3,4,3.0,21,9.006999447958153,0
670,3,239,1,0,47,0,3,15,2.0,21,9.70698593216834,0
671,21,5219,1,0,27,0,0,1,2.0,20,8.6347984334905,1
672,7,625,1,0,35,0,0,2,1.0,12,9.554071910278985,0
673,1,611,0,1,35,1,1,4,4.0,19,9.334503014596605,0
674,1,2318,0,0,61,0,0,15,3.0,18,9.45234493093131,0
675,3,482,0,0,28,0,0,3,3.0,22,9.216719978940223,0
676,11,359,1,1,36,1,0,1,1.0,19,10.19268847095718,0
677,4,96,1,0,24,0,1,1,3.0,14,8.830543010616596,0
678,4,186,1,0,25,0,3,1,3.0,6,8.913011922472597,0
679,17,2871,1,1,46,1,3,3,1.0,16,9.749870063870528,1
680,15,885,0,0,44,0,1,4,3.0,22,9.657714883161557,1
681,24,1935,1,1,16,1,0,7,2.0,13,9.607343108337428,0
682,1,3827,0,0,54,0,3,4,1.0,13,9.824444345195674,0
683,6,667,1,1,33,1,0,2,1.0,17,9.827470066112213,0
684,21,5536,0,0,48,0,3,1,2.0,13,9.42060129745938,0
685,6,1181,0,0,20,0,0,1,3.0,14,9.164505835632383,0
686,6,1602,0,0,75,0,1,15,4.0,22,10.059208427532903,0
687,3,2128,1,0,60,0,0,15,4.0,22,9.486304051473764,1
688,1,3620,0,0,56,0,1,7,1.0,16,9.693506987748199,0
689,29,3556,1,0,24,0,5,3,1.0,12,8.757783656334167,0
690,1,450,0,0,71,0,1,2,2.0,16,9.605485747677493,0
691,2,1286,1,0,75,0,0,5,4.0,11,9.902487052202545,0
692,3,2269,0,0,41,0,2,3,1.0,8,9.355997944398545,0
693,1,1200,1,0,25,0,1,2,3.0,7,9.122164681072457,0
694,7,3926,1,0,39,0,2,6,2.0,20,8.960339366492091,0
695,4,7,1,1,47,1,0,1,1.0,7,9.909966518633837,0
696,3,1440,1,0,26,0,3,4,2.0,20,9.27049429479593,1
697,11,2260,1,0,21,0,0,1,3.0,21,9.168476167877484,0
698,21,5365,1,1,43,1,1,5,1.0,20,9.74893679268753,0
699,11,2459,1,0,20,0,0,1,1.0,9,9.252633284166434,0
700,5,1070,1,0,28,0,0,1,1.0,19,8.6628507638386,1
701,9,2280,0,0,42,0,2,4,3.0,15,9.516647908551128,0
702,2,1276,0,0,30,0,3,2,3.0,18,8.759354748566208,0
703,17,1862,0,0,33,0,3,3,1.0,1,8.586719254064848,0
704,3,2593,0,0,65,0,2,8,2.0,18,9.769956159911606,0
705,7,3454,0,1,73,1,4,6,3.0,14,10.201426839440558,0
706,13,2954,0,0,38,0,0,4,3.0,6,9.546241016698438,0
707,5,2438,1,0,30,0,2,1,1.0,19,9.613135251528469,1
708,2,2879,0,0,25,0,0,1,3.0,18,9.354613861132608,0
709,1,826,1,0,30,0,2,5,1.0,19,8.960339366492091,1
710,3,2922,1,1,28,1,0,9,2.0,20,8.932212512329214,0
711,1,4,0,0,72,0,0,2,1.0,18,9.909966518633837,0
712,6,1132,1,0,27,0,1,2,4.0,18,8.712759974960212,0
713,24,5530,0,0,28,0,4,2,2.0,20,9.18296917518005,0
714,28,3716,1,0,21,0,5,1,3.0,15,8.242229891372231,0
715,18,4940,0,0,25,0,1,3,1.0,1,8.844480518460378,0
716,15,989,0,1,54,1,0,2,1.0,19,10.000795735003125,0
717,1,1809,0,1,16,1,1,2,3.0,19,9.93479240236454,0
718,4,1953,1,0,69,0,2,4,3.0,22,9.862665558015873,1
719,2,438,0,0,75,0,0,10,4.0,22,9.78131991856192,1
720,6,3797,1,0,24,0,2,3,1.0,2,8.917578753781104,0
721,3,311,0,0,53,0,0,15,1.0,12,9.498822124598528,0
722,6,3136,1,0,25,0,5,1,3.0,22,9.118225083068378,0
723,7,1493,1,0,23,0,2,2,3.0,10,8.588210678651517,0
724,1,3651,1,0,40,0,0,1,3.0,13,9.598320165743328,0
725,7,274,0,0,30,0,0,10,4.0,22,9.16785032035523,1
726,1,36,0,0,47,0,1,15,1.0,20,9.691036630760662,0
727,2,1256,1,0,26,0,0,5,2.0,3,9.378055776380775,0
728,1,1159,0,0,62,0,1,2,3.0,18,9.790542793519993,0
729,3,3775,0,0,40,0,2,5,3.0,10,9.087946723762116,0
730,2,203,0,0,61,0,0,1,3.0,22,9.897469480210566,1
731,11,359,0,0,56,0,1,3,2.0,19,9.477921772720961,0
732,27,1176,0,0,31,0,3,4,4.0,22,9.30054663986233,0
733,21,5138,0,0,61,0,0,5,1.0,13,9.669914805731379,0
734,24,1375,1,0,65,0,0,15,3.0,18,9.691036630760662,0
735,2,3761,1,0,38,0,3,7,3.0,22,9.03741453682259,1
736,1,332,0,0,67,0,1,15,3.0,18,10.001793241320252,1
737,9,1442,0,0,26,0,1,5,4.0,17,9.244935016740682,0
738,10,247,0,1,48,0,3,3,3.0,18,10.150253876072847,0
739,5,2675,1,0,24,0,1,1,3.0,15,8.240648863374913,0
740,1,39,0,1,36,0,0,15,1.0,12,9.75417514934912,1
741,2,1627,0,0,54,0,3,15,3.0,11,9.623773649733524,1
742,12,613,1,0,33,0,0,2,2.0,21,8.970813341411448,0
743,15,1841,0,0,21,0,2,1,1.0,22,8.586719254064848,1
744,4,209,0,0,60,0,0,2,3.0,8,9.892224360257417,0
745,7,1797,0,0,55,0,5,1,1.0,12,9.440181444738114,0
746,21,4278,1,0,31,0,1,3,1.0,13,8.925853190420922,0
747,10,352,1,0,58,0,0,2,1.0,17,9.778717665580178,0
748,9,2712,0,0,61,0,1,6,3.0,4,9.53935630792094,0
749,6,155,0,0,33,0,0,5,2.0,17,9.30546871706776,0
750,18,277,1,0,22,0,0,1,2.0,20,9.135832319801121,0
751,3,482,0,0,24,0,2,3,3.0,22,9.284334051884509,0
752,15,1404,0,0,50,0,2,2,3.0,22,9.282288871288767,0
753,2,2290,1,0,56,0,0,1,3.0,22,9.841505760180247,1
754,1,27,1,0,30,0,3,8,1.0,18,9.140347000155648,1
755,29,1488,1,0,38,0,0,15,4.0,22,8.787525625532906,0
756,3,2128,0,0,61,0,1,15,3.0,9,9.830916859701293,0
757,21,4951,0,0,41,0,4,7,4.0,17,9.174505918966966,0
758,5,1588,0,0,26,0,0,1,3.0,1,9.063926353520646,0
759,4,2184,1,0,23,0,1,1,2.0,16,8.733916174927524,1
760,33,1874,0,0,60,0,0,15,3.0,22,9.554780778246572,1
761,19,2285,0,0,75,0,1,10,1.0,19,10.047761041692553,1
762,1,15,0,0,38,0,0,10,2.0,20,9.41897923708751,0
763,19,3685,1,0,22,0,1,2,1.0,1,8.91784674252718,0
764,8,3356,0,0,41,0,1,3,4.0,19,9.509110741413384,0
765,9,1183,1,0,41,0,0,1,1.0,22,9.022563964499264,0
766,8,2737,0,1,57,1,3,15,1.0,20,10.242812858139747,0
767,14,890,1,0,22,0,1,2,3.0,21,8.933796043934858,1
768,6,2237,0,0,37,0,0,15,3.0,6,8.870101048785726,0
769,2,1272,0,1,43,1,3,7,3.0,22,9.526099566999854,0
770,15,3513,1,0,25,0,0,1,1.0,22,8.774931387494947,0
771,7,2024,1,0,39,0,0,2,1.0,16,9.237177025929743,0
772,1,146,0,0,51,0,1,6,1.0,19,9.46187699779161,0
773,13,2833,1,1,26,0,0,2,1.0,15,9.574983485564092,1
774,6,31,1,0,27,0,0,1,1.0,21,9.177817180270623,0
775,1,5041,0,0,74,0,3,4,4.0,18,9.695848187757884,0
776,2,2642,0,1,25,0,0,5,3.0,22,10.331626977683165,0
777,9,2172,1,0,41,0,0,5,1.0,15,9.559869847754044,1
778,9,3689,0,0,23,0,5,1,1.0,2,9.095153962167066,1
779,2,365,1,0,24,0,1,4,3.0,22,8.958797346140274,0
780,1,39,1,0,27,0,0,6,4.0,17,8.778017809698136,1
781,26,1049,0,0,24,0,0,4,3.0,18,8.390268497842571,0
782,14,517,1,0,58,0,0,15,2.0,17,9.674325928896355,0
783,19,240,1,1,23,0,0,15,1.0,1,10.26646260902334,0
784,2,110,0,1,39,1,1,8,3.0,22,9.759178286739727,0
785,6,3110,1,0,28,0,0,2,2.0,21,9.219894584780995,0
786,1,1415,0,0,58,0,0,4,1.0,16,9.467769401256943,0
787,6,3478,1,0,25,0,0,4,3.0,8,9.106756055719613,0
788,7,1938,0,1,50,1,2,15,2.0,20,9.842462850698354,1
789,1,1128,0,0,67,0,0,1,3.0,22,10.03214458474439,0
790,2,665,0,0,75,0,1,3,4.0,22,10.0418572218009,0
791,1,169,1,0,22,0,2,2,3.0,21,8.921324076511265,0
792,33,2063,0,0,75,0,1,1,3.0,16,9.827470066112213,0
793,1,1574,0,0,75,0,3,5,4.0,5,9.953419921284338,0
794,4,1396,0,0,60,0,1,3,3.0,22,9.842462850698354,0
795,16,40,0,0,30,0,0,1,3.0,22,8.732304571033183,0
796,36,86,1,0,62,0,1,4,3.0,22,9.833923089150218,1
797,15,4267,1,0,22,0,2,2,2.0,7,8.989194823324645,0
798,2,1322,1,0,24,0,4,1,3.0,18,9.075207697984686,0
